0.0015	0.00205	0.00115	2.9982e-14	1.5987	3.982e-12	0.50235	2.0811e-12	0.0118	0.0118
0.00175	0.0038	0.0028	3.3553e-14	1.4014	4.4557e-12	0.65004	1.5815e-12	0.0118	0.0118
0.0058	0.00385	0.0014	3.044e-14	1.2627	4.7824e-12	0.60988	1.9289e-12	0.0118	0.0085
0.0014	0.0036	0.00275	7.0268e-14	1.576	9.3452e-12	0.5899	3.884e-12	0.0085	0.0118
0.0068	0.0074	0.00185	7.1104e-14	1.1833	9.4538e-12	0.82793	1.9444e-12	0.0118	0.0118
0.00355	0.00505	0.00245	7.5418e-14	1.319	1.0021e-11	0.88407	1.6084e-12	0.0118	0.0118
0.00485	0.00535	0.0026	4.1728e-14	1.2432	5.5411e-12	0.76109	1.4339e-12	0.0118	0.0118
0.00105	0.0014	0.00095	3.334e-14	1.6751	4.4279e-12	0.51395	2.2439e-12	0.0118	0.0118
0.0012	0.00425	0.0036	5.2699e-14	1.4432	6.9946e-12	0.6454	2.5135e-12	0.0118	0.0118
-0.0004	0.00705	0.00655	6.4605e-14	-2.1007	8.5989e-12	0.35632	6.8462e-12	0.0118	0.0118
0.0032	0.01055	0.00835	1.3389e-13	0.96278	1.7771e-11	0.69299	5.6134e-12	0.0118	0.0118
0.00225	0.0063	0.0045	9.6391e-14	1.2773	1.2808e-11	0.90731	1.8021e-12	0.0118	0.0118
0.00185	0.00455	0.0033	6.9523e-14	1.2314	9.2426e-12	0.81026	2.0298e-12	0.0118	0.0118
0.0044	0.0058	0.00195	9.2564e-14	1.2355	1.2296e-11	0.89028	1.9098e-12	0.0118	0.0118
0.00365	0.00715	0.0044	7.2646e-14	1.193	9.6587e-12	0.84401	1.8635e-12	0.0118	0.0118
0.0039	0.0069	0.00385	7.2569e-14	1.2176	9.6491e-12	0.88739	1.5221e-12	0.0118	0.0118
0.00145	0.0052	0.0044	8.2106e-14	1.246	1.091e-11	0.87326	1.8484e-12	0.0118	0.0118
0.0011	0.0067	0.00615	1.0103e-13	1.2532	1.3424e-11	0.91038	1.8525e-12	0.0118	0.0118
0.00235	0.00465	0.00305	5.4642e-14	1.279	7.2538e-12	0.71806	2.1347e-12	0.0118	0.0118
0.0017	0.004	0.0027	6.9365e-14	1.451	9.2238e-12	0.70952	2.7815e-12	0.0118	0.0118
0.00315	0.0076	0.00515	1.8777e-13	1.2295	2.4932e-11	0.97907	1.5737e-12	0.0118	0.0118
0.0027	0.0045	0.00235	6.6582e-14	1.3507	8.8479e-12	0.72897	2.5227e-12	0.0118	0.0118
0.00225	0.0048	0.0032	1.0475e-13	1.3388	1.392e-11	0.87381	2.3519e-12	0.0118	0.0118
0.00155	0.00595	0.0049	8.5019e-14	1.2908	1.1293e-11	0.86882	1.9541e-12	0.0118	0.0118
0.00255	0.00645	0.00465	9.3615e-14	1.2125	1.2446e-11	0.8972	1.86e-12	0.0118	0.0118
0.0032	0.0061	0.00345	6.8219e-14	1.3061	9.066e-12	0.84883	1.7144e-12	0.0118	0.0118
0.0013	0.0037	0.0029	7.2766e-14	1.4623	9.6733e-12	0.69938	3.0016e-12	0.0118	0.0118
0.00135	0.0049	0.004	5.5895e-14	1.3236	7.4277e-12	0.74866	1.9971e-12	0.0118	0.0118
0.0022	0.002	0.0006	2.3172e-14	1.3043	1.0624e-11	0.89835	2.0916e-12	0.0118	0.00305
-0.00085	0.00155	0.00135	1.4815e-14	1.184	1.9813e-12	0.20839	2.8234e-12	0.00305	0.0118
0.0062	0.00585	0.00195	3.6966e-14	1.2967	4.9042e-12	0.69783	1.5284e-12	0.0118	0.0118
0.00545	0.0025	0.0012	2.7232e-14	1.3968	3.6138e-12	0.58745	1.5115e-12	0.0118	0.0118
0.0025	0.00445	0.00255	5.5781e-14	1.4188	7.4077e-12	0.73834	2.0545e-12	0.0118	0.0118
0.00415	0.0038	0.00105	3.048e-14	1.3825	4.0566e-12	0.57914	1.7338e-12	0.0118	0.0118
0.00115	0.0039	0.00305	2.6998e-14	1.2909	3.5935e-12	0.58514	1.5121e-12	0.0118	0.0118
0.00175	0.0071	0.00655	8.0114e-14	1.1783	1.0629e-11	0.86935	1.8345e-12	0.0118	0.0118
0.0045	0.0078	0.00415	1.5631e-13	1.1981	2.0747e-11	0.95654	1.9203e-12	0.0118	0.0118
0.00285	0.00525	0.0035	6.193e-14	1.2689	8.2245e-12	0.85447	1.5183e-12	0.0118	0.0118
0.00665	0.00215	0.00075	1.4153e-14	1.1756	1.8822e-12	0.33451	1.6099e-12	0.0118	0.0118
0.0038	0.0044	0.00285	3.4968e-14	1.337	4.6614e-12	0.65837	1.6181e-12	0.0118	0.0118
0.00345	0.00505	0.00295	3.3936e-14	1.2845	4.514e-12	0.68118	1.4731e-12	0.0118	0.0118
0.00395	0.0068	0.0036	1.512e-13	1.2488	2.0091e-11	0.96271	1.7143e-12	0.0118	0.0118
0.0009	0.00105	0.0009	1.0249e-14	1.0783	1.3478e-12	0.17837	2.2576e-12	0.0118	0.0118
0.0016	0.007	0.006	1.3979e-13	1.2429	1.8563e-11	0.95135	1.8255e-12	0.0118	0.0118
0.00245	0.0037	0.00195	7.9658e-14	1.2013	2.2538e-11	0.98525	1.5425e-12	0.0118	0.00445
0.00125	0.00585	0.00355	5.8071e-14	1.1759	7.728e-12	0.33527	6.5937e-12	0.00445	0.0118
0.00305	0.0087	0.00655	1.7305e-13	1.1407	2.2972e-11	0.91661	3.0423e-12	0.0118	0.0118
